ST_CODE,ST_NAME,MONTH,YEAR,DIST_NAME,AC_NO,AC_NAME,AC_TYPE,CAND_NAME,CAND_SEX,CAND_CATEGORY,CAND_AGE,PARTYABBRE,TOTALVALIDVOTESPOLLED,POSITION
S24,Uttar Pradesh,3,2017,Gorakhpur,326,Chauri-Chaura,GEN,RAJAN YADAV URF ARTHI BABA,M,GEN,39,IND,383,19
S24,Uttar Pradesh,3,2017,Gorakhpur,326,Chauri-Chaura,GEN,BAIJNATH VERMA,M,GEN,34,BaSaP,259,20
S24,Uttar Pradesh,3,2017,Gorakhpur,326,Chauri-Chaura,GEN,SURBJIT,M,GEN,44,IND,199,21
S24,Uttar Pradesh,3,2017,Gorakhpur,327,Bansgaon,SC,VIMLESH PASWAN,M,SC,36,BJP,71966,1
S24,Uttar Pradesh,3,2017,Gorakhpur,327,Bansgaon,SC,DHARMENDRA KUMAR,M,SC,39,BSP,49093,2
S24,Uttar Pradesh,3,2017,Gorakhpur,327,Bansgaon,SC,SHARADA DEVI,F,SC,62,SP,44051,3
S24,Uttar Pradesh,3,2017,Gorakhpur,327,Bansgaon,SC,NANDLAL,M,SC,48,NINSHAD,7892,4
S24,Uttar Pradesh,3,2017,Gorakhpur,327,Bansgaon,SC,None of the Above,NULL,NULL,NULL,NOTA,2143,5
S24,Uttar Pradesh,3,2017,Gorakhpur,327,Bansgaon,SC,RAMDHARI,M,SC,42,IND,1496,6
S24,Uttar Pradesh,3,2017,Gorakhpur,327,Bansgaon,SC,PUSHPA DEVI,F,SC,43,BMUP,798,7
S24,Uttar Pradesh,3,2017,Gorakhpur,327,Bansgaon,SC,RAM SINGH,M,SC,49,JANADIP,742,8
S24,Uttar Pradesh,3,2017,Gorakhpur,327,Bansgaon,SC,SAVITRI,F,SC,36,HAPa,637,9
S24,Uttar Pradesh,3,2017,Gorakhpur,328,Chillupar,GEN,VINAY SHANKAR TIWARI,M,GEN,49,BSP,78177,1
S24,Uttar Pradesh,3,2017,Gorakhpur,328,Chillupar,GEN,RAJESH TRIPATHI,M,GEN,52,BJP,74818,2
S24,Uttar Pradesh,3,2017,Gorakhpur,328,Chillupar,GEN,RAM BHUAL NISHAD,M,GEN,57,SP,55422,3
S24,Uttar Pradesh,3,2017,Gorakhpur,328,Chillupar,GEN,YOGESH MANI TIWARI,M,GEN,28,NINSHAD,3241,4
S24,Uttar Pradesh,3,2017,Gorakhpur,328,Chillupar,GEN,None of the Above,NULL,NULL,NULL,NOTA,2512,5
S24,Uttar Pradesh,3,2017,Gorakhpur,328,Chillupar,GEN,POONAM GUPTA,F,GEN,34,IND,1418,6
S24,Uttar Pradesh,3,2017,Gorakhpur,328,Chillupar,GEN,GANESH SHANKAR SINGH SAINTHWAR,M,GEN,41,BMUP,1276,7
S24,Uttar Pradesh,3,2017,Gorakhpur,328,Chillupar,GEN,RADHESHYAM,M,GEN,44,JANADIP,1228,8
S24,Uttar Pradesh,3,2017,Gorakhpur,328,Chillupar,GEN,SONIYA SHUKLA,F,GEN,37,IND,1122,9
S24,Uttar Pradesh,3,2017,Gorakhpur,328,Chillupar,GEN,SINDH VIJAY YADAV,M,GEN,40,IND,1103,10
S24,Uttar Pradesh,3,2017,Kushinagar,329,Khadda,GEN,JATASHANKER TRIPATHI,M,GEN,48,BJP,82537,1
S24,Uttar Pradesh,3,2017,Kushinagar,329,Khadda,GEN,VIJAY PRATAP KUSHWAHA,M,GEN,38,BSP,44040,2
S24,Uttar Pradesh,3,2017,Kushinagar,329,Khadda,GEN,VIJENDRA PAL YADAV,M,GEN,34,SP,34982,3
S24,Uttar Pradesh,3,2017,Kushinagar,329,Khadda,GEN,NISAR AHMAD,M,GEN,52,AIMIM,8903,4
S24,Uttar Pradesh,3,2017,Kushinagar,329,Khadda,GEN,KISHOR KUMAR,M,GEN,56,PECP,7126,5
S24,Uttar Pradesh,3,2017,Kushinagar,329,Khadda,GEN,AJAY GOVIND RAO,M,GEN,44,SHS,4721,6
S24,Uttar Pradesh,3,2017,Kushinagar,329,Khadda,GEN,None of the Above,NULL,NULL,NULL,NOTA,2140,7
S24,Uttar Pradesh,3,2017,Kushinagar,329,Khadda,GEN,RAJKUMAR TULSYAN,M,GEN,45,IND,2120,8
S24,Uttar Pradesh,3,2017,Kushinagar,329,Khadda,GEN,DHANANJAY,M,GEN,42,RLD,1934,9
S24,Uttar Pradesh,3,2017,Kushinagar,329,Khadda,GEN,VIJAI YADAV,M,GEN,45,IND,1549,10
S24,Uttar Pradesh,3,2017,Kushinagar,329,Khadda,GEN,HASINA,F,GEN,31,IND,1412,11
S24,Uttar Pradesh,3,2017,Kushinagar,329,Khadda,GEN,VIJAY KUSHWAHA,M,GEN,28,IND,1371,12
S24,Uttar Pradesh,3,2017,Kushinagar,329,Khadda,GEN,CHHOTELAL,M,GEN,60,IND,821,13
S24,Uttar Pradesh,3,2017,Kushinagar,329,Khadda,GEN,LACHHAN PRASAD PRAJAPATI,M,GEN,50,JHJBP,590,14
S24,Uttar Pradesh,3,2017,Kushinagar,329,Khadda,GEN,RAJANISH KUSHWAHA,M,GEN,31,IND,573,15
S24,Uttar Pradesh,3,2017,Kushinagar,329,Khadda,GEN,RAMDHANI,M,GEN,39,JANADIP,509,16
S24,Uttar Pradesh,3,2017,Kushinagar,330,Padrauna,GEN,SWAMI PRASAD MAURYA,M,GEN,62,BJP,93649,1
S24,Uttar Pradesh,3,2017,Kushinagar,330,Padrauna,GEN,JAVED IQBAL,M,GEN,46,BSP,53097,2
S24,Uttar Pradesh,3,2017,Kushinagar,330,Padrauna,GEN,SHIVKUMARI DEVI,F,GEN,60,INC,41162,3
S24,Uttar Pradesh,3,2017,Kushinagar,330,Padrauna,GEN,RAJENDRA ALIAS MUNNA YADAV,M,GEN,47,PECP,8329,4
S24,Uttar Pradesh,3,2017,Kushinagar,330,Padrauna,GEN,RAJESH PRASAD SAINI,M,GEN,55,IND,2196,5
S24,Uttar Pradesh,3,2017,Kushinagar,330,Padrauna,GEN,AJAY KUMAR ALIYAS PAPPU PANDEY,M,GEN,36,IND,1677,6
S24,Uttar Pradesh,3,2017,Kushinagar,330,Padrauna,GEN,None of the Above,NULL,NULL,NULL,NOTA,1658,7
S24,Uttar Pradesh,3,2017,Kushinagar,330,Padrauna,GEN,RAMPRATAP,M,GEN,38,IND,1594,8
S24,Uttar Pradesh,3,2017,Kushinagar,330,Padrauna,GEN,DR. PARSHURAM MISHRA,M,GEN,69,IND,1588,9
S24,Uttar Pradesh,3,2017,Kushinagar,330,Padrauna,GEN,RAMESH,M,GEN,31,BMUP,1471,10
S24,Uttar Pradesh,3,2017,Kushinagar,330,Padrauna,GEN,KANHAIYA PANDEY,M,GEN,62,RLD,1224,11
S24,Uttar Pradesh,3,2017,Kushinagar,330,Padrauna,GEN,VIJAY KUMAR CHAURASIYA,M,GEN,54,IND,954,12
S24,Uttar Pradesh,3,2017,Kushinagar,330,Padrauna,GEN,KANHAIYA SHARMA,M,GEN,37,IND,939,13
S24,Uttar Pradesh,3,2017,Kushinagar,330,Padrauna,GEN,RAJU  SINGH PATEL,M,GEN,43,IND,752,14
S24,Uttar Pradesh,3,2017,Kushinagar,330,Padrauna,GEN,ARVIND,M,GEN,53,IND,452,15
S24,Uttar Pradesh,3,2017,Kushinagar,331,Tamkuhi Raj,GEN,AJAY KUMAR LALLU,M,GEN,38,INC,61211,1
S24,Uttar Pradesh,3,2017,Kushinagar,331,Tamkuhi Raj,GEN,JAGADISH MISHRA  ALIAS  BALTI BABA,M,GEN,70,BJP,43097,2
S24,Uttar Pradesh,3,2017,Kushinagar,331,Tamkuhi Raj,GEN,BIJAY RAI,M,GEN,45,BSP,41685,3
S24,Uttar Pradesh,3,2017,Kushinagar,331,Tamkuhi Raj,GEN,DR.P.K.RAI,M,GEN,67,NINSHAD,29759,4
S24,Uttar Pradesh,3,2017,Kushinagar,331,Tamkuhi Raj,GEN,NANDKISHOR MISHRA,M,GEN,62,IND,23423,5
S24,Uttar Pradesh,3,2017,Kushinagar,331,Tamkuhi Raj,GEN,None of the Above,NULL,NULL,NULL,NOTA,3305,6
S24,Uttar Pradesh,3,2017,Kushinagar,331,Tamkuhi Raj,GEN,SHRIKANT MISHRA,M,GEN,35,IND,3210,7
S24,Uttar Pradesh,3,2017,Kushinagar,331,Tamkuhi Raj,GEN,VISHNU PRABHAKAR,M,GEN,38,IND,2858,8
S24,Uttar Pradesh,3,2017,Kushinagar,331,Tamkuhi Raj,GEN,RANJAN RAI NIRALA,M,GEN,30,BaSaPa,1891,9
S24,Uttar Pradesh,3,2017,Kushinagar,331,Tamkuhi Raj,GEN,MUNIR AHAMAD,M,GEN,65,NCP,1094,10
S24,Uttar Pradesh,3,2017,Kushinagar,331,Tamkuhi Raj,GEN,CHANDAN SINGH,M,GEN,28,IND,945,11
S24,Uttar Pradesh,3,2017,Kushinagar,331,Tamkuhi Raj,GEN,VINOD KUMAR BHARTI,M,SC,35,BMUP,674,12
S24,Uttar Pradesh,3,2017,Kushinagar,331,Tamkuhi Raj,GEN,SUBHASH,M,GEN,42,LD,661,13
S24,Uttar Pradesh,3,2017,Kushinagar,331,Tamkuhi Raj,GEN,NURUL HODA,M,GEN,39,RAJAP,604,14
S24,Uttar Pradesh,3,2017,Kushinagar,331,Tamkuhi Raj,GEN,SWAMINATH,M,GEN,58,RLD,492,15
S24,Uttar Pradesh,3,2017,Kushinagar,331,Tamkuhi Raj,GEN,KESHAV PAL,M,GEN,32,POOPEP,379,16
S24,Uttar Pradesh,3,2017,Kushinagar,332,Fazilnagar,GEN,GANGA,M,GEN,80,BJP,102778,1
S24,Uttar Pradesh,3,2017,Kushinagar,332,Fazilnagar,GEN,VISHWNATH,M,GEN,78,SP,60856,2
S24,Uttar Pradesh,3,2017,Kushinagar,332,Fazilnagar,GEN,JAGDISH SINGH,M,GEN,78,BSP,34250,3
S24,Uttar Pradesh,3,2017,Kushinagar,332,Fazilnagar,GEN,None of the Above,NULL,NULL,NULL,NOTA,2811,4
S24,Uttar Pradesh,3,2017,Kushinagar,332,Fazilnagar,GEN,MOHAN,M,GEN,38,CPI,2581,5
S24,Uttar Pradesh,3,2017,Kushinagar,332,Fazilnagar,GEN,AZIMULLAH ALIAS GUDDU,M,GEN,46,PECP,2210,6
S24,Uttar Pradesh,3,2017,Kushinagar,332,Fazilnagar,GEN,SUNIL ALIAS MANOJ SINGH,M,GEN,33,IND,1966,7
S24,Uttar Pradesh,3,2017,Kushinagar,332,Fazilnagar,GEN,BIRJA,M,GEN,45,IND,1050,8
S24,Uttar Pradesh,3,2017,Kushinagar,332,Fazilnagar,GEN,RAJMANGAL YADAV,M,GEN,46,BMUP,1002,9
S24,Uttar Pradesh,3,2017,Kushinagar,332,Fazilnagar,GEN,SAHARUN NISA,F,GEN,32,IND,893,10
S24,Uttar Pradesh,3,2017,Kushinagar,332,Fazilnagar,GEN,JAWAHAR LAL YADAV,M,GEN,53,RLD,817,11
S24,Uttar Pradesh,3,2017,Kushinagar,332,Fazilnagar,GEN,RAJKUMAR,M,GEN,42,IND,808,12
S24,Uttar Pradesh,3,2017,Kushinagar,332,Fazilnagar,GEN,SAROJ AHAMAD,M,GEN,48,NCP,735,13
S24,Uttar Pradesh,3,2017,Kushinagar,332,Fazilnagar,GEN,NANDLAL GUPT VIDROHI,M,GEN,55,IND,584,14
S24,Uttar Pradesh,3,2017,Kushinagar,332,Fazilnagar,GEN,ARCHANA PANDEY,F,GEN,46,IND,550,15
S24,Uttar Pradesh,3,2017,Kushinagar,332,Fazilnagar,GEN,VINOD,M,GEN,40,BaSaPa,518,16
S24,Uttar Pradesh,3,2017,Kushinagar,333,Kushinagar,GEN,RAJNIKANT MANI TRIPATHI,M,GEN,58,BJP,97132,1
S24,Uttar Pradesh,3,2017,Kushinagar,333,Kushinagar,GEN,RAJESH PRATAP RAV ALIAS BANTI BHAIYA,M,GEN,43,BSP,49029,2
S24,Uttar Pradesh,3,2017,Kushinagar,333,Kushinagar,GEN,BRAHMASHANKAR TRIPATHI,M,GEN,64,SP,46369,3
S24,Uttar Pradesh,3,2017,Kushinagar,333,Kushinagar,GEN,None of the Above,NULL,NULL,NULL,NOTA,2208,4
S24,Uttar Pradesh,3,2017,Kushinagar,333,Kushinagar,GEN,ZAKIR ALI,M,GEN,72,NCP,1764,5
S24,Uttar Pradesh,3,2017,Kushinagar,333,Kushinagar,GEN,SATVANT YADAV,M,GEN,32,PECP,1726,6
S24,Uttar Pradesh,3,2017,Kushinagar,333,Kushinagar,GEN,VIDAYA SAGAR SINGH,M,GEN,26,BSCP,1358,7
S24,Uttar Pradesh,3,2017,Kushinagar,333,Kushinagar,GEN,SUDHAKAR PANDEY,M,GEN,45,IND,1085,8
S24,Uttar Pradesh,3,2017,Kushinagar,333,Kushinagar,GEN,RADHIKA DEVI,F,SC,45,IND,1011,9
S24,Uttar Pradesh,3,2017,Kushinagar,333,Kushinagar,GEN,AMBRISH KUMAR SRIVASTAV,M,GEN,42,IND,964,10
S24,Uttar Pradesh,3,2017,Kushinagar,333,Kushinagar,GEN,MANISH KUMAR GUPTA,M,GEN,27,JANADIP,903,11
S24,Uttar Pradesh,3,2017,Kushinagar,334,Hata,GEN,PAWAN KUMAR,M,GEN,52,BJP,103864,1
S24,Uttar Pradesh,3,2017,Kushinagar,334,Hata,GEN,RADHESHYAM SINGH,M,GEN,53,SP,50788,2
S24,Uttar Pradesh,3,2017,Kushinagar,334,Hata,GEN,VIRENDRA,M,GEN,38,BSP,42651,3
S24,Uttar Pradesh,3,2017,Kushinagar,334,Hata,GEN,AJAY RAV,M,GEN,39,NINSHAD,2366,4
S24,Uttar Pradesh,3,2017,Kushinagar,334,Hata,GEN,None of the Above,NULL,NULL,NULL,NOTA,1933,5
S24,Uttar Pradesh,3,2017,Kushinagar,334,Hata,GEN,SHAILENDRA PRATAP SINGH ALIAS HIMALAY,M,GEN,35,IND,1432,6
S24,Uttar Pradesh,3,2017,Kushinagar,334,Hata,GEN,ANIL,M,SC,51,RLD,1328,7
S24,Uttar Pradesh,3,2017,Kushinagar,334,Hata,GEN,RANAPRATAP,M,GEN,36,BSCP,1180,8
S24,Uttar Pradesh,3,2017,Kushinagar,334,Hata,GEN,MAHENDRA,M,GEN,46,IND,827,9
S24,Uttar Pradesh,3,2017,Kushinagar,334,Hata,GEN,VRIJEMOHAN,M,GEN,36,SHS,800,10
S24,Uttar Pradesh,3,2017,Kushinagar,334,Hata,GEN,MAMATA SINGH,F,GEN,26,SATKP,465,11
S24,Uttar Pradesh,3,2017,Kushinagar,334,Hata,GEN,ARTI,F,GEN,36,ADUP,340,12
S24,Uttar Pradesh,3,2017,Kushinagar,334,Hata,GEN,JAMASED AALAM BEG,M,GEN,37,RAJAP,283,13
S24,Uttar Pradesh,3,2017,Kushinagar,335,Ramkola,SC,RAMANAND BAUDH,M,SC,47,SBSP,102782,1
S24,Uttar Pradesh,3,2017,Kushinagar,335,Ramkola,SC,PURNMASI DEHATI,M,SC,59,SP,47053,2
S24,Uttar Pradesh,3,2017,Kushinagar,335,Ramkola,SC,VIJAY KUMAR,M,SC,41,BSP,28471,3
S24,Uttar Pradesh,3,2017,Kushinagar,335,Ramkola,SC,BUDDHA UPASAK KASHYAP,M,SC,32,NINSHAD,6602,4
S24,Uttar Pradesh,3,2017,Kushinagar,335,Ramkola,SC,None of the Above,NULL,NULL,NULL,NOTA,3144,5
S24,Uttar Pradesh,3,2017,Kushinagar,335,Ramkola,SC,MAHENDRA PRASAD,M,SC,64,IND,1868,6
S24,Uttar Pradesh,3,2017,Kushinagar,335,Ramkola,SC,CHANDARIKA,M,SC,55,RLD,1528,7
S24,Uttar Pradesh,3,2017,Kushinagar,335,Ramkola,SC,MADANLAL ALIAS BAGGHA BHAI,M,SC,54,UPRP,1466,8
S24,Uttar Pradesh,3,2017,Kushinagar,335,Ramkola,SC,RAMMURAT PASWAN,M,SC,70,IND,1355,9
S24,Uttar Pradesh,3,2017,Kushinagar,335,Ramkola,SC,SITARAM MORYA,M,SC,53,BMUP,1207,10
S24,Uttar Pradesh,3,2017,Kushinagar,335,Ramkola,SC,MRITYUNJAI KUMAR,M,SC,33,IND,927,11
S24,Uttar Pradesh,3,2017,Kushinagar,335,Ramkola,SC,CHHEDI,M,SC,46,BaSaP,860,12
S24,Uttar Pradesh,3,2017,Deoria,336,Rudrapur,GEN,JAI PRAKASH NISHAD,M,GEN,59,BJP,77754,1
S24,Uttar Pradesh,3,2017,Deoria,336,Rudrapur,GEN,AKHILESH PRATAP SINGH,M,GEN,56,INC,50965,2
S24,Uttar Pradesh,3,2017,Deoria,336,Rudrapur,GEN,CHANDRIKA NISHAD,M,GEN,56,BSP,23081,3
S24,Uttar Pradesh,3,2017,Deoria,336,Rudrapur,GEN,KAUSHAL PANDEY,M,GEN,44,NINSHAD,2591,4
S24,Uttar Pradesh,3,2017,Deoria,336,Rudrapur,GEN,None of the Above,NULL,NULL,NULL,NOTA,2561,5
S24,Uttar Pradesh,3,2017,Deoria,336,Rudrapur,GEN,VEER SEN SINGH YADAV,M,GEN,32,IND,1856,6
S24,Uttar Pradesh,3,2017,Deoria,336,Rudrapur,GEN,AWADH NARAYAN,M,GEN,61,MNVP,1431,7
S24,Uttar Pradesh,3,2017,Deoria,336,Rudrapur,GEN,SABBIR AHAMAD,M,GEN,46,IND,1328,8
S24,Uttar Pradesh,3,2017,Deoria,336,Rudrapur,GEN,PRABHA SHANKAR TRIPATHI,M,GEN,39,IND,732,9
S24,Uttar Pradesh,3,2017,Deoria,336,Rudrapur,GEN,RAMPRAVESH ALIAS PAHALWAN SADHU YADAV,M,GEN,27,AdVP,709,10
S24,Uttar Pradesh,3,2017,Deoria,336,Rudrapur,GEN,SHESHNATH,M,GEN,29,JANADIP,459,11
S24,Uttar Pradesh,3,2017,Deoria,336,Rudrapur,GEN,RAMBRICHH RAO,M,SC,67,BaSaP,453,12
S24,Uttar Pradesh,3,2017,Deoria,336,Rudrapur,GEN,KUMARI KUNJAWATI,F,SC,44,BSNPty,433,13
S24,Uttar Pradesh,3,2017,Deoria,337,Deoria,GEN,JANMEJAI SINGH,M,GEN,72,BJP,88030,1
S24,Uttar Pradesh,3,2017,Deoria,337,Deoria,GEN,J.P. JAISWAL,M,GEN,54,SP,41794,2
S24,Uttar Pradesh,3,2017,Deoria,337,Deoria,GEN,ABHAY NATH TRIPATHI,M,GEN,48,BSP,29218,3
S24,Uttar Pradesh,3,2017,Deoria,337,Deoria,GEN,VIJAY PRATAP YADAV,M,GEN,40,PECP,12696,4
S24,Uttar Pradesh,3,2017,Deoria,337,Deoria,GEN,RAKESH KUMAR PATHAK,M,GEN,41,CPI,1791,5
S24,Uttar Pradesh,3,2017,Deoria,337,Deoria,GEN,BAKRIDAN,M,GEN,43,IND,1737,6
S24,Uttar Pradesh,3,2017,Deoria,337,Deoria,GEN,NITYANAND PANDEY,M,GEN,57,IND,1448,7
S24,Uttar Pradesh,3,2017,Deoria,337,Deoria,GEN,None of the Above,NULL,NULL,NULL,NOTA,1440,8
S24,Uttar Pradesh,3,2017,Deoria,337,Deoria,GEN,MANNU TIWARI,F,GEN,37,IND,952,9
S24,Uttar Pradesh,3,2017,Deoria,337,Deoria,GEN,KRISHNA,F,GEN,53,RLD,820,10
S24,Uttar Pradesh,3,2017,Deoria,337,Deoria,GEN,RAJU CHAUHAN,M,GEN,35,MOP,657,11
S24,Uttar Pradesh,3,2017,Deoria,337,Deoria,GEN,NARENDRA MANI TRIPATHI,M,GEN,74,LD,610,12
S24,Uttar Pradesh,3,2017,Deoria,337,Deoria,GEN,VIJAY JUAATHA,M,GEN,49,IND,599,13
S24,Uttar Pradesh,3,2017,Deoria,337,Deoria,GEN,PUSHPENDRA VERMA,M,GEN,38,JANADIP,557,14
S24,Uttar Pradesh,3,2017,Deoria,337,Deoria,GEN,SANJAY KUMAR VISWAKARMA,M,GEN,43,MAHAD,523,15
S24,Uttar Pradesh,3,2017,Deoria,337,Deoria,GEN,UDAI BHAN NISHAD,M,GEN,43,BaSaP,417,16
S24,Uttar Pradesh,3,2017,Deoria,338,Pathardeva,GEN,SURYA PRATAP SHAHI,M,GEN,64,BJP,99812,1
S24,Uttar Pradesh,3,2017,Deoria,338,Pathardeva,GEN,SHAKIR ALI,M,GEN,63,SP,56815,2
S24,Uttar Pradesh,3,2017,Deoria,338,Pathardeva,GEN,NEERAJ,M,GEN,39,BSP,22790,3
S24,Uttar Pradesh,3,2017,Deoria,338,Pathardeva,GEN,HARUN ALI,M,GEN,32,PECP,4139,4
S24,Uttar Pradesh,3,2017,Deoria,338,Pathardeva,GEN,ZAINUL ABEDIN,M,GEN,35,AIMIM,1820,5
S24,Uttar Pradesh,3,2017,Deoria,338,Pathardeva,GEN,None of the Above,NULL,NULL,NULL,NOTA,1450,6
S24,Uttar Pradesh,3,2017,Deoria,338,Pathardeva,GEN,GUDDU,M,SC,35,IND,1053,7
S24,Uttar Pradesh,3,2017,Deoria,338,Pathardeva,GEN,RANJIT,M,GEN,41,RLD,1002,8
S24,Uttar Pradesh,3,2017,Deoria,338,Pathardeva,GEN,RAMBADAN SINGH,M,GEN,35,IND,567,9
S24,Uttar Pradesh,3,2017,Deoria,338,Pathardeva,GEN,PRADEEP,M,SC,40,BSCP,455,10
S24,Uttar Pradesh,3,2017,Deoria,338,Pathardeva,GEN,DURGA SINGH PATEL,M,GEN,66,ADUP,442,11
S24,Uttar Pradesh,3,2017,Deoria,338,Pathardeva,GEN,SANJAY SRIVASTAVA,M,GEN,45,BaSaP,398,12
S24,Uttar Pradesh,3,2017,Deoria,338,Pathardeva,GEN,RAMA ISHVAR KURMI,M,GEN,46,bjdi,365,13
S24,Uttar Pradesh,3,2017,Deoria,338,Pathardeva,GEN,SURAJAN,M,SC,44,BMUP,272,14
S24,Uttar Pradesh,3,2017,Deoria,338,Pathardeva,GEN,SHANKER LAL,M,GEN,77,BJS,234,15
S24,Uttar Pradesh,3,2017,Deoria,339,Rampur Karkhana,GEN,KAMLESH SHUKLA,M,GEN,64,BJP,62886,1
S24,Uttar Pradesh,3,2017,Deoria,339,Rampur Karkhana,GEN,FASIHA MANZER GHAZALA LARI,F,GEN,46,SP,52899,2
S24,Uttar Pradesh,3,2017,Deoria,339,Rampur Karkhana,GEN,GIRIJESH ALIAS GUDDU SHAHI,M,GEN,45,IND,41814,3
S24,Uttar Pradesh,3,2017,Deoria,339,Rampur Karkhana,GEN,RAJEEV KUMAR SINGH,M,GEN,41,BSP,22610,4
S24,Uttar Pradesh,3,2017,Deoria,339,Rampur Karkhana,GEN,ANAND PRAKASH,M,GEN,42,CPI,2454,5
S24,Uttar Pradesh,3,2017,Deoria,339,Rampur Karkhana,GEN,None of the Above,NULL,NULL,NULL,NOTA,2032,6
S24,Uttar Pradesh,3,2017,Deoria,339,Rampur Karkhana,GEN,GIRIJESH YADAV,M,GEN,39,IND,1718,7
S24,Uttar Pradesh,3,2017,Deoria,339,Rampur Karkhana,GEN,SHIVAJI,M,GEN,54,RLD,1411,8
S24,Uttar Pradesh,3,2017,Deoria,339,Rampur Karkhana,GEN,DAROGA YADAV,M,GEN,40,IND,1224,9
S24,Uttar Pradesh,3,2017,Deoria,339,Rampur Karkhana,GEN,SHAMBHU SHARAN KUSHWAHA,M,GEN,32,JANADIP,824,10
S24,Uttar Pradesh,3,2017,Deoria,339,Rampur Karkhana,GEN,SAROJ PANDEY,F,GEN,66,RPI(A),816,11
S24,Uttar Pradesh,3,2017,Deoria,339,Rampur Karkhana,GEN,ANAND PRAKASH SHAHI,M,GEN,32,SARSAMP,746,12
S24,Uttar Pradesh,3,2017,Deoria,339,Rampur Karkhana,GEN,SANJAY KUSHWAHA,M,GEN,46,NCP,532,13
S24,Uttar Pradesh,3,2017,Deoria,339,Rampur Karkhana,GEN,NATTHU YADAV,M,GEN,40,BMUP,411,14
S24,Uttar Pradesh,3,2017,Deoria,340,Bhatpar Rani,GEN,ASHUTOSH,M,GEN,35,SP,61862,1
S24,Uttar Pradesh,3,2017,Deoria,340,Bhatpar Rani,GEN,JAYNATH KUSHWAHA URF GUDDAN,M,GEN,50,BJP,50765,2
S24,Uttar Pradesh,3,2017,Deoria,340,Bhatpar Rani,GEN,SABHAKUNWAR,M,GEN,62,BSP,44161,3
S24,Uttar Pradesh,3,2017,Deoria,340,Bhatpar Rani,GEN,ASHWANI KUMAR SINGH,M,GEN,28,IND,13497,4
S24,Uttar Pradesh,3,2017,Deoria,340,Bhatpar Rani,GEN,None of the Above,NULL,NULL,NULL,NOTA,2039,5
S24,Uttar Pradesh,3,2017,Deoria,340,Bhatpar Rani,GEN,RAM PRAVESH YADAV,M,GEN,46,IND,1421,6
S24,Uttar Pradesh,3,2017,Deoria,340,Bhatpar Rani,GEN,BASADEV,M,GEN,61,RLD,1223,7
S24,Uttar Pradesh,3,2017,Deoria,340,Bhatpar Rani,GEN,SANTOSH KUMAR,M,GEN,37,IND,1122,8
S24,Uttar Pradesh,3,2017,Deoria,340,Bhatpar Rani,GEN,DAYANAND,M,GEN,61,ADUP,1023,9
S24,Uttar Pradesh,3,2017,Deoria,340,Bhatpar Rani,GEN,JITENDRA,M,GEN,40,IND,949,10
S24,Uttar Pradesh,3,2017,Deoria,340,Bhatpar Rani,GEN,MAHESH,M,GEN,33,IND,917,11
S24,Uttar Pradesh,3,2017,Deoria,340,Bhatpar Rani,GEN,SADHUSARAN,M,GEN,56,CPM,860,12
S24,Uttar Pradesh,3,2017,Deoria,340,Bhatpar Rani,GEN,AMARNATH,M,ST,43,CPI(ML)(L),580,13
S24,Uttar Pradesh,3,2017,Deoria,340,Bhatpar Rani,GEN,VINDYACHAL,M,GEN,52,RPI,561,14
S24,Uttar Pradesh,3,2017,Deoria,340,Bhatpar Rani,GEN,BHARTENDU URF MARTAND,M,GEN,66,NAP,485,15
S24,Uttar Pradesh,3,2017,Deoria,341,Salempur,SC,KALI PRASAD,M,SC,51,BJP,76175,1
S24,Uttar Pradesh,3,2017,Deoria,341,Salempur,SC,VIJAY LAXMI GAUTAM,F,SC,54,SP,50521,2
S24,Uttar Pradesh,3,2017,Deoria,341,Salempur,SC,RANVIJAY,M,SC,37,BSP,28152,3
S24,Uttar Pradesh,3,2017,Deoria,341,Salempur,SC,SATISH KUMAR,M,SC,55,CPM,2280,4
S24,Uttar Pradesh,3,2017,Deoria,341,Salempur,SC,None of the Above,NULL,NULL,NULL,NOTA,1951,5
S24,Uttar Pradesh,3,2017,Deoria,341,Salempur,SC,RAMKRIPAL,M,SC,46,IND,1055,6
S24,Uttar Pradesh,3,2017,Deoria,341,Salempur,SC,MUNNILAL PASWAN,M,SC,61,PECP,812,7
S24,Uttar Pradesh,3,2017,Deoria,341,Salempur,SC,RAMESH CHANDA SAHANI,M,SC,62,JANADIP,661,8
S24,Uttar Pradesh,3,2017,Deoria,341,Salempur,SC,ARUN KUMAR,M,SC,36,CPI(ML)(L),441,9
S24,Uttar Pradesh,3,2017,Deoria,341,Salempur,SC,CHANDESHWAR,M,SC,43,BMUP,373,10
S24,Uttar Pradesh,3,2017,Deoria,342,Barhaj,GEN,SURESH TIWARI,M,GEN,76,BJP,61996,1
S24,Uttar Pradesh,3,2017,Deoria,342,Barhaj,GEN,MURLI MANOHAR JAISWAL,M,GEN,27,BSP,50280,2
S24,Uttar Pradesh,3,2017,Deoria,342,Barhaj,GEN,PURNENDU TIWARI URF P.D.TIWARI,M,GEN,31,SP,27761,3
S24,Uttar Pradesh,3,2017,Deoria,342,Barhaj,GEN,GIRENDRA PRATAP YADAV,M,GEN,38,IND,18489,4
S24,Uttar Pradesh,3,2017,Deoria,342,Barhaj,GEN,JAI PRAKASH KUSHWAHA,M,GEN,35,CPI,2106,5
