loanId,decision,isTier1,isRented,isMale,isSelfEmp,hasProofIncome,isMarried,isGrad,hasLoans,hasBankSavings,age,yrsAtAdd,yrsAtJob,monthlyExpenses,totalIncome,disposIncome,marketValHome,oldEMI,amntRequired,termRequired,downPayment,bankSavings,calcEMI,emiToTotInc,emiToDispInc,totEMItoTotInc,ltv,ltv_register,propDownPay,disposIncome_s,marketValHome_s,amntRequired_s,bankSavings_s,calcEMI_s,oldEMI_s
SRT-U6RN-848070,1,0,0,0,1,0,1,0,0,0,33,4,8,10471,19238,8766,865385,0,450000,180,150000,0,6925.52002,35.99916841,79.00433515,35.99916841,51.99997689,75,0.25,0.8766,0.865385,4.5,0,0.692552002,0
SRT-P845-917034,1,0,0,0,0,1,1,0,0,0,37,1,12,18634,33345,14711,1477273,0,650000,180,760000,0,10003.53027,30.00009079,68.00034174,30.00009079,43.99999188,46,0.539007092,1.4711,1.477273,6.5,0,1.000353027,0
SRT-SVE3-910246,1,0,0,0,1,0,1,0,1,0,27,1,10,18418,29410,10992,1935484,2782,600000,108,1350000,0,10881.70996,37.00003387,98.99663356,46.45940143,30.99999793,31,0.692307692,1.0992,1.935484,6,0,1.088170996,0.2782
SRT-B7SZ-800166,1,0,0,0,0,0,1,0,0,0,35,3,3,4195,12012,7817,640000,0,320000,180,109638,0,4924.810059,40.99908474,63.00128001,40.99908474,50,74,0.255186925,0.7817,0.64,3.2,0,0.492481006,0
SRT-S4LX-657371,1,0,1,0,1,0,1,0,0,0,45,7,10,11404,20381,8978,890909,0,490000,180,351000,0,7541.120117,37.00073655,83.99554597,37.00073655,55.00000561,58,0.417360285,0.8978,0.890909,4.9,0,0.754112012,0
SRT-482C-657636,1,0,1,0,0,0,1,0,0,0,41,1,5,7567,12478,4912,422535,0,300000,180,150000,0,4617.009766,37.00120024,93.99449849,37.00120024,71.0000355,67,0.333333333,0.4912,0.422535,3,0,0.461700977,0
SRT-1MC2-820967,1,0,0,0,0,0,1,0,0,0,36,34,2,9347,19084,9737,413333,0,310000,180,190000,0,4770.910156,24.99952922,48.99774218,24.99952922,75.00006048,62,0.38,0.9737,0.413333,3.1,0,0.477091016,0
SRT-2105-844630,1,0,1,0,1,0,1,0,0,0,39,3,20,9826,20992,11166,909333,0,682000,180,298501,0,10496.00977,50.00004652,93.99972923,50.00004652,75.00002749,70,0.304437221,1.1166,0.909333,6.82,0,1.049600977,0
SRT-2G9T-731594,1,0,1,0,0,0,1,1,0,0,30,3,3,6872,16372,9500,724638,0,500000,180,290000,0,7695.02002,47.00109956,81.00021073,47.00109956,68.99996964,63,0.367088608,0.95,0.724638,5,0,0.769502002,0
SRT-9KE8-682702,1,0,0,0,0,1,1,0,0,0,28,4,4,2478,16728,14250,724638,0,500000,180,290000,0,7695.02002,46.00083704,54.00014049,46.00083704,68.99996964,63,0.367088608,1.425,0.724638,5,0,0.769502002,0
SRT-1B3I-505746,1,0,0,0,0,1,0,0,0,0,26,3,3,2478,16728,14250,724638,0,500000,180,290000,0,7695.02002,46.00083704,54.00014049,46.00083704,68.99996964,63,0.367088608,1.425,0.724638,5,0,0.769502002,0
SRT-565B-556403,1,0,1,0,0,0,1,0,0,0,29,4,5,9649,20717,11068,1166667,0,525000,180,175000,0,8079.77002,39.00067587,73.00117473,39.00067587,44.99998714,75,0.25,1.1068,1.166667,5.25,0,0.807977002,0
SRT-HEES-855808,0,0,0,0,1,0,1,0,0,0,44,6,20,11050,20000,8950,493750,0,500000,120,290000,0,8689.879883,43.44939941,97.09362998,43.44939941,101.2658228,101.2658234,0.367088608,0.895,0.49375,5,0,0.868987988,0
SRT-Y7R1-701244,1,0,0,0,1,0,1,0,0,0,32,7,10,6915,11986,5071,642500,0,257000,180,86000,0,3955.23999,32.99883189,77.99723901,32.99883189,40,75,0.250728863,0.5071,0.6425,2.57,0,0.395523999,0
SRT-ALL8-968308,1,0,1,0,0,0,1,0,0,0,30,1,6,8272,16372,8100,781250,0,500000,180,170000,0,7695.02002,47.00109956,95.00024715,47.00109956,64,75,0.253731343,0.81,0.78125,5,0,0.769502002,0
SRT-1UQB-915221,1,0,1,0,1,0,1,0,0,0,31,2,18,7445,15055,7610,882353,0,450000,180,293000,0,6925.52002,46.00146144,91.00551931,46.00146144,50.9999966,61,0.394347241,0.761,0.882353,4.5,0,0.692552002,0
SRT-623A-939951,1,0,0,0,0,0,0,0,0,0,32,2,5,4356,8364,4008,625000,0,250000,180,275000,0,3847.51001,46.00083704,95.99575873,46.00083704,40,48,0.523809524,0.4008,0.625,2.5,0,0.384751001,0
SRT-SQZ8-829635,1,0,1,0,1,0,1,0,0,0,39,10,10,17903,25240,7337,759259,0,410000,180,136200,0,6309.919922,24.99968273,86.00136189,24.99968273,54.00001844,75,0.249359209,0.7337,0.759259,4.1,0,0.630991992,0
SRT-X59J-822009,1,0,0,0,1,0,1,0,0,0,40,2,17,20154,60461,40307,1195652,0,550000,180,200000,0,8464.519531,13.99996615,21.00012288,13.99996615,46.00000669,73,0.266666667,4.0307,1.195652,5.5,0,0.846451953,0
SRT-610F-640417,1,0,1,0,1,1,1,0,0,0,28,2,5,12462,24300,11838,800000,0,600000,180,681200,0,9234.030273,38.00012458,78.00329679,38.00012458,75,47,0.531689042,1.1838,0.8,6,0,0.923403027,0
SRT-4VRR-491164,1,0,1,0,0,0,1,0,0,0,42,7,9,10324,30111,19787,1406250,0,900000,180,500000,0,13851.04004,45.99993371,70.00070773,45.99993371,64,64,0.357142857,1.9787,1.40625,9,0,1.385104004,0
SRT-ADAU-626841,1,0,1,0,1,0,1,0,0,0,36,5,5,8164,29156,20992,494203,0,341000,180,154000,0,5248,17.99972561,25,17.99972561,68.99998584,69,0.311111111,2.0992,0.494203,3.41,0,0.5248,0
SRT-L4S1-993190,1,0,0,0,1,0,1,0,1,0,38,15,30,26587,35177,8590,716418,2315,480000,180,166300,0,7387.220215,21.00014275,85.99790704,27.58114738,66.99999163,74,0.257310846,0.859,0.716418,4.8,0,0.738722021,0.2315
SRT-188G-534101,1,0,1,0,0,0,1,0,0,0,38,1,2,9182,23940,14758,985915,0,700000,180,418000,0,10773.03027,45.00012646,72.9979013,45.00012646,71.0000355,63,0.373881932,1.4758,0.985915,7,0,1.077303027,0
SRT-GLMR-703016,1,0,0,0,0,1,1,1,0,0,40,1,1,8836,20986,12150,821918,0,600000,180,219000,0,9234.030273,44.00090667,76.00024916,44.00090667,72.99998297,73,0.267399267,1.215,0.821918,6,0,0.923403027,0
SRT-L2Q8-783616,1,0,0,0,0,1,1,0,0,0,51,30,17,6319,18471,12152,1006250,0,483000,96,192000,0,9235.660156,50.00086707,76.00115336,50.00086707,48,72,0.284444444,1.2152,1.00625,4.83,0,0.923566016,0
SRT-R64S-745012,1,0,1,0,0,0,1,0,0,0,31,1,2,8430,17100,8670,540541,0,400000,180,141750,0,6156.02002,36.00011707,71.00369111,36.00011707,73.9999371,74,0.261652054,0.867,0.540541,4,0,0.615602002,0
SRT-9937-854870,1,0,1,0,1,0,1,0,1,0,44,5,10,29314,54964,25650,847458,1418,500000,180,350000,0,7695.02002,14.0001092,30.00007805,16.57997966,58.99997404,59,0.411764706,2.565,0.847458,5,0,0.769502002,0.1418
SRT-9N34-567726,1,0,0,0,1,0,1,0,1,0,45,1,22,30746,45265,14519,862069,4241,500000,180,365000,0,7695.02002,16.99993377,52.99965576,26.36920362,57.99999768,58,0.421965318,1.4519,0.862069,5,0,0.769502002,0.4241
SRT-09QW-600432,1,0,1,0,1,0,1,0,0,0,41,1,20,8908,18010,9102,932203,0,550000,180,375000,0,8464.519531,46.99899795,92.99625941,46.99899795,59.00002467,59,0.405405405,0.9102,0.932203,5.5,0,0.846451953,0
SRT-97DY-756608,1,0,1,0,1,0,1,0,1,0,30,4,10,20824,27982,7158,784314,2854,400000,180,356000,0,6156.02002,21.9999286,86.00195613,32.1993425,50.99998215,53,0.470899471,0.7158,0.784314,4,0,0.615602002,0.2854
SRT-2T7C-941726,1,0,1,0,1,0,1,0,0,0,43,12,22,10143,15390,5247,857143,0,300000,180,495436,0,4617.009766,30.00006345,87.99332505,30.00006345,34.99999417,38,0.62284835,0.5247,0.857143,3,0,0.461700977,0
SRT-4H4C-571701,1,0,1,0,0,1,1,0,0,0,34,3,4,8063,15188,7125,765306,0,375000,180,125000,0,5771.27002,37.99888082,81.00028098,37.99888082,49.00000784,75,0.25,0.7125,0.765306,3.75,0,0.577127002,0
SRT-FA1O-500800,1,0,0,0,0,0,1,0,0,0,41,2,4,6380,13044,6664,2142857,0,300000,84,350000,0,6130.740234,47.00046178,91.99790268,47.00046178,14.00000093,46,0.538461538,0.6664,2.142857,3,0,0.613074023,0
SRT-3B13-729058,1,0,0,1,0,1,1,1,0,0,33,1,3,6701,17100,10399,724638,0,500000,180,220000,0,7695.02002,45.00011707,73.99769227,45.00011707,68.99996964,69,0.305555556,1.0399,0.724638,5,0,0.769502002,0
SRT-2H77-896373,1,0,1,0,0,1,1,0,0,0,37,1,10,6982,18287,11305,538667,0,404000,180,207000,0,6217.580078,34.00000043,54.99849693,34.00000043,74.99995359,66,0.338788871,1.1305,0.538667,4.04,0,0.621758008,0
SRT-J8H7-786688,1,0,1,0,0,1,1,0,1,0,37,1,4,14265,23318,9053,806452,2229,500000,180,300000,0,7695.02002,33.00034317,84.99966883,42.55948203,61.99997024,62,0.375,0.9053,0.806452,5,0,0.769502002,0.2229
SRT-3618-517350,1,0,1,0,1,0,1,1,0,0,36,1,14,21238,27702,6464,504000,0,378000,180,126000,0,5817.439941,21.00007199,89.99752385,21.00007199,75,75,0.25,0.6464,0.504,3.78,0,0.581743994,0
SRT-RFHR-732849,1,0,0,0,0,0,1,0,0,0,33,6,8,7522,11062,3540,718750,0,230000,180,480000,0,3539.709961,31.99882445,99.99180681,31.99882445,32,32,0.676056338,0.354,0.71875,2.3,0,0.353970996,0
SRT-TCN9-723287,1,0,0,0,0,1,1,0,0,0,34,8,8,6893,13787,6893,754386,0,430000,180,446210,0,6617.720215,47.99971143,96.0063864,47.99971143,56.99999735,49,0.509250066,0.6893,0.754386,4.3,0,0.661772021,0
SRT-7LS2-842895,1,0,0,0,0,1,1,0,1,0,46,10,12,7392,16632,9240,507143,1648,284000,84,226000,0,6652.970215,40.00102342,72.00184215,49.90963333,55.99998423,56,0.443137255,0.924,0.507143,2.84,0,0.665297021,0.1648
SRT-O580-657403,1,0,1,0,0,1,1,0,0,0,41,3,10,8574,15005,6431,540000,0,351000,180,189000,0,5401.910156,36.00073413,83.99798097,36.00073413,65,65,0.35,0.6431,0.54,3.51,0,0.540191016,0
SRT-E339-667586,1,0,1,0,1,0,1,0,0,0,30,4,10,12837,22092,9255,1034884,0,445000,180,261000,0,6848.569824,31.00022553,73.99859345,31.00022553,42.9999884,63,0.369688385,0.9255,1.034884,4.45,0,0.684856982,0
SRT-GB7X-571669,1,0,1,0,0,0,1,0,0,0,33,1,5,21935,30780,8845,1219512,0,500000,180,711000,0,7695.02002,25.00006504,86.99853046,25.00006504,41.00000656,41,0.587118084,0.8845,1.219512,5,0,0.769502002,0
SRT-AK82-974984,1,0,0,0,0,0,1,0,1,0,29,5,5,20470,42455,21986,1311475,1719,800000,180,502000,0,12312.03027,29.00018908,55.99940996,33.04918213,61.00001906,61,0.385560676,2.1986,1.311475,8,0,1.231203027,0.1719
SRT-7YOU-650887,1,0,0,0,0,0,1,0,0,0,43,6,2,6182,11992,5811,760870,0,350000,180,275000,0,5636.470215,47.00191974,96.99656195,47.00191974,45.99997371,56,0.44,0.5811,0.76087,3.5,0,0.563647021,0
SRT-73B6-550217,1,0,1,0,0,0,1,1,0,0,46,4,3,9838,25650,15812,1013514,0,750000,180,275000,0,11542.53027,45.00011803,72.99854714,45.00011803,73.99996448,73,0.268292683,1.5812,1.013514,7.5,0,1.154253027,0
SRT-39OE-579523,1,0,1,0,0,1,1,0,0,0,34,1,2,13934,23318,9384,819672,0,500000,180,426000,0,7695.02002,33.00034317,82.00149211,33.00034317,61.00000976,54,0.460043197,0.9384,0.819672,5,0,0.769502002,0
SRT-26K0-588157,1,0,0,0,1,0,1,0,1,0,32,5,10,11659,15390,3731,1000000,1985,240000,180,187300,0,3693.610107,24.00006568,98.99785868,36.89805138,24,56,0.438333723,0.3731,1,2.4,0,0.369361011,0.1985
SRT-7DG9-757790,1,0,1,0,1,1,1,0,0,0,53,10,5,55716,70021,14305,1600000,0,800000,156,481000,0,13304.00977,19.00002823,93.00251496,19.00002823,50,62,0.3754879,1.4305,1.6,8,0,1.330400977,0
SRT-S4E1-730326,1,0,1,1,1,0,1,0,1,0,54,3,35,15231,27199,11967,1078431,4493,550000,144,228050,0,8975.580078,32.99966939,75.00275824,49.51865906,51.00001762,71,0.293104556,1.1967,1.078431,5.5,0,0.897558008,0.4493
SRT-23IP-638702,1,0,0,0,0,0,1,0,0,0,33,1,4,10438,15055,4617,300000,0,225000,180,75000,0,3462.76001,23.00073072,75.0002168,23.00073072,75,75,0.25,0.4617,0.3,2.25,0,0.346276001,0
SRT-G9L1-714277,1,0,0,1,0,0,1,0,0,0,51,25,3,5284,12682,7398,937500,0,225000,60,291650,0,6214.259766,49.00062897,83.9991858,49.00062897,24,44,0.564502081,0.7398,0.9375,2.25,0,0.621425977,0
SRT-KMK8-524942,1,0,1,0,0,0,1,0,0,0,35,2,4,6094,11970,5876,446809,0,210000,180,90000,0,3231.909912,27.00008281,55.00187053,27.00008281,46.99994852,70,0.3,0.5876,0.446809,2.1,0,0.323190991,0
SRT-UX6P-868533,1,0,0,0,0,0,1,0,0,0,38,12,4,7054,12825,5771,400000,0,300000,180,100000,0,4617.009766,36.00007615,80.00363482,36.00007615,75,75,0.25,0.5771,0.4,3,0,0.461700977,0
SRT-385B-508284,0,0,0,0,1,0,0,0,0,0,26,8,3,7100,14000,6900,432400,0,200000,84,115000,0,4685.189941,33.46564244,67.9013035,33.46564244,46.25346901,2,0.365079365,0.69,0.4324,2,0,0.468518994,0
SRT-K57L-841767,1,0,1,0,1,0,1,0,0,0,31,1,6,12846,30226,17380,1176471,0,400000,120,209925,0,6951.910156,22.99976893,39.99948306,22.99976893,33.9999881,66,0.344181662,1.738,1.176471,4,0,0.695191016,0
SRT-CT9A-923640,1,0,1,0,0,0,1,0,1,0,39,6,17,17852,30780,12928,600000,7369,420000,180,180000,0,6463.819824,21.00006441,49.99860631,44.9409351,70,70,0.3,1.2928,0.6,4.2,0,0.646381982,0.7369
SRT-I7P2-661409,1,0,1,1,1,0,1,0,1,0,31,1,0,15157,33345,18188,970149,6232,650000,180,318750,0,10003.53027,30.00009079,55.00071626,48.68954948,67.00001752,67,0.329032258,1.8188,0.970149,6.5,0,1.000353027,0.6232
SRT-UT4X-528874,1,0,1,0,1,0,1,0,0,0,42,2,12,12142,37234,25092,1171875,0,750000,180,281100,0,11542.53027,30.99997388,46.00083801,30.99997388,64,73,0.272621472,2.5092,1.171875,7.5,0,1.154253027,0
SRT-878L-629469,1,0,0,1,0,0,0,0,0,0,34,6,4,4683,12877,8195,759259,0,410000,180,352000,0,6309.919922,49.00147489,76.99719246,49.00147489,54.00001844,54,0.461942257,0.8195,0.759259,4.1,0,0.630991992,0
SRT-F825-870754,1,0,1,0,0,1,1,0,0,0,30,7,2,4581,19853,15272,908451,0,645000,180,555000,0,9926.580078,50.00040336,64.99855997,50.00040336,70.99997688,54,0.4625,1.5272,0.908451,6.45,0,0.992658008,0
SRT-R38R-542103,1,0,0,0,1,0,1,0,0,0,36,2,15,11209,24078,12869,1102273,0,485000,180,162000,0,7464.169922,30.99995814,58.00116498,30.99995814,43.99998911,75,0.250386399,1.2869,1.102273,4.85,0,0.746416992,0
SRT-0H5A-946631,1,0,0,1,1,0,1,0,1,0,52,10,30,9008,20179,11170,547945,2288,400000,168,150000,0,6255.350098,30.99930669,56.00134376,42.33782694,73.00002738,73,0.272727273,1.117,0.547945,4,0,0.62553501,0.2288
SRT-L30T-524451,1,0,1,0,0,1,1,0,0,0,40,3,1,12296,19128,6831,776786,0,435000,180,355000,0,6694.669922,34.99931996,98.00424421,34.99931996,55.9999794,55,0.449367089,0.6831,0.776786,4.35,0,0.669466992,0
SRT-LFK7-645253,1,0,0,0,0,1,0,0,1,0,30,20,3,12584,24734,12150,1363636,2478,450000,180,250000,0,6925.52002,28.00000008,57.00016477,38.01859796,33.0000088,64,0.357142857,1.215,1.363636,4.5,0,0.692552002,0.2478
SRT-14S2-983443,1,0,0,0,0,0,1,0,0,0,34,1,1,4930,10119,5189,1143478,0,263000,180,88000,0,4047.580078,39.99980312,78.00308495,39.99980312,23.00000525,75,0.250712251,0.5189,1.143478,2.63,0,0.404758008,0
SRT-X24M-712241,0,0,1,0,1,0,1,0,1,0,30,3,10,71820,92340,20520,800000,40000,600000,180,200000,0,9234.030273,10.00003278,45.00014753,53.31820476,75,75,0.25,2.052,0.8,6,0,0.923403027,4
SRT-R5XX-666773,1,0,0,0,1,0,1,0,0,0,55,1,2,20210,32209,11999,1500000,0,375000,144,125000,0,6119.709961,18.99999988,51.00183316,18.99999988,25,75,0.25,1.1999,1.5,3.75,0,0.611970996,0
SRT-M4TN-830944,1,0,1,0,1,0,1,0,0,0,52,4,18,14894,34752,19858,1600000,0,800000,168,300000,0,12510.70996,35.99997111,63.00085588,35.99997111,50,73,0.272727273,1.9858,1.6,8,0,1.251070996,0
SRT-3669-943851,1,0,0,0,1,0,1,0,0,0,47,1,18,9795,17895,8100,892857,0,500000,180,266000,0,7695.02002,43.0009501,95.00024715,43.0009501,56.00000896,65,0.347258486,0.81,0.892857,5,0,0.769502002,0
SRT-C436-933423,1,0,1,0,0,0,1,0,0,0,24,2,3,12108,26765,14657,1212121,0,400000,180,415000,0,6156.02002,23.00026161,42.00054595,23.00026161,33.00000578,49,0.509202454,1.4657,1.212121,4,0,0.615602002,0
SRT-2NKP-856617,1,0,0,0,1,0,1,0,0,0,49,1,20,3270,14483,11213,784314,0,400000,120,184000,0,6951.910156,48.0004844,61.99866366,48.0004844,50.99998215,68,0.315068493,1.1213,0.784314,4,0,0.695191016,0
SRT-C44G-749301,1,0,0,0,0,1,1,0,0,0,34,1,5,8404,13733,5329,400000,0,232000,180,78000,0,3570.48999,25.99934457,67.00112573,25.99934457,58,75,0.251612903,0.5329,0.4,2.32,0,0.357048999,0
SRT-PR8X-587818,1,0,0,0,0,1,0,0,0,0,23,15,3,10276,23318,13042,1219512,0,500000,180,241000,0,7695.02002,33.00034317,59.00184036,33.00034317,41.00000656,67,0.325236167,1.3042,1.219512,5,0,0.769502002,0
SRT-3IM5-826705,1,0,1,0,1,0,1,0,0,0,33,2,6,9051,17895,8845,877193,0,500000,180,200000,0,7695.02002,43.0009501,86.99853046,43.0009501,56.99999886,71,0.285714286,0.8845,0.877193,5,0,0.769502002,0
SRT-H25B-691990,1,0,1,0,1,0,1,0,0,0,30,2,10,10852,21704,10852,808824,0,550000,180,220000,0,8464.519531,38.99981354,77.99962708,38.99981354,67.99996044,71,0.285714286,1.0852,0.808824,5.5,0,0.846451953,0
SRT-2WME-656114,1,0,1,0,0,0,1,0,0,0,37,1,4,3771,15319,11548,1000000,0,480000,168,222000,0,7506.419922,49.00071755,65.00190442,49.00071755,48,68,0.316239316,1.1548,1,4.8,0,0.750641992,0
SRT-269P-822086,1,0,0,0,0,0,0,0,1,0,28,15,7,9947,24156,14210,1200000,2073,600000,180,430000,0,9662.530273,40.0005393,67.99810185,48.58225813,50,58,0.417475728,1.421,1.2,6,0,0.966253027,0.2073
SRT-M533-949905,1,0,1,0,0,0,1,0,0,0,39,3,5,9439,13947,4508,557692,0,290000,180,272500,0,4463.109863,32.00050092,99.0042117,32.00050092,52.00002869,52,0.484444444,0.4508,0.557692,2.9,0,0.446310986,0
SRT-0970-548773,1,0,0,0,1,0,1,0,0,0,32,30,10,8674,20074,11400,869565,0,600000,180,265000,0,9234.030273,45.99995155,81.00026556,45.99995155,69.00001725,69,0.306358382,1.14,0.869565,6,0,0.923403027,0
SRT-H0AO-647543,1,0,0,0,1,0,1,0,0,0,33,15,6,7302,18845,11543,1132075,0,600000,180,230000,0,9234.030273,48.99989532,79.99679696,48.99989532,53.00002208,72,0.277108434,1.1543,1.132075,6,0,0.923403027,0
SRT-QN5N-885350,1,0,1,0,1,0,1,0,0,0,31,3,18,10852,23677,12825,800000,0,600000,180,270000,0,9234.030273,39.00000115,72.00023605,39.00000115,75,69,0.310344828,1.2825,0.8,6,0,0.923403027,0
SRT-H20M-501416,1,0,0,0,0,1,1,0,0,0,33,1,2,8794,16489,7695,1000000,0,300000,180,400000,0,4617.009766,28.0005444,60.00012691,28.0005444,30,43,0.571428571,0.7695,1,3,0,0.461700977,0
SRT-M02D-901511,1,0,1,0,1,0,1,0,0,0,57,5,10,7592,18136,10544,806452,0,500000,108,370000,0,9068.089844,50.00049539,86.00236953,50.00049539,61.99997024,57,0.425287356,1.0544,0.806452,5,0,0.906808984,0
SRT-33JW-862302,1,0,1,0,0,1,1,0,0,0,38,1,7,7989,14558,6569,479452,0,350000,180,131000,0,5386.52002,37.00041228,81.99908692,37.00041228,73.00000834,73,0.272349272,0.6569,0.479452,3.5,0,0.538652002,0
SRT-P233-536238,1,0,1,1,0,0,1,0,0,0,39,5,15,9161,21986,12825,547945,0,400000,180,150000,0,6156.02002,27.99972719,48.0001561,27.99972719,73.00002738,73,0.272727273,1.2825,0.547945,4,0,0.615602002,0
SRT-9195-574451,1,0,1,0,0,0,1,0,0,0,33,1,3,8488,15958,7470,1010000,0,202000,120,536000,0,3510.709961,21.99968643,46.99745597,21.99968643,20,27,0.726287263,0.747,1.01,2.02,0,0.351070996,0
SRT-94L3-939123,1,0,1,0,1,0,1,0,0,0,23,4,5,8491,20841,12350,1160714,0,650000,180,457100,0,10003.53027,47.99928158,81.00024513,47.99928158,56.00001378,59,0.412880499,1.235,1.160714,6.5,0,1.000353027,0
SRT-0241-828460,1,0,0,0,0,1,1,1,0,0,25,1,3,4501,16416,11915,827586,0,480000,180,170000,0,7387.220215,45.00012314,61.99933038,45.00012314,58.0000145,74,0.261538462,1.1915,0.827586,4.8,0,0.738722021,0
SRT-4K38-569871,1,0,0,0,1,0,1,0,0,0,36,1,20,8665,19858,11193,655738,0,400000,180,211000,0,6156.02002,31.00020153,54.99883873,31.00020153,60.99997255,65,0.345335516,1.1193,0.655738,4,0,0.615602002,0
SRT-11LF-721545,1,0,1,0,1,0,1,0,0,0,28,7,7,10339,22444,12105,1555556,0,700000,180,961000,0,10773.03027,47.99960022,88.99653262,47.99960022,44.99998714,42,0.578567128,1.2105,1.555556,7,0,1.077303027,0
SRT-P9JI-586226,1,0,0,0,1,0,1,0,1,0,25,5,10,23167,30327,7161,452703,2672,335000,180,115000,0,5155.660156,17.00023133,71.9963714,25.81086212,73.9999514,74,0.255555556,0.7161,0.452703,3.35,0,0.515566016,0.2672
SRT-YVH6-857654,1,0,1,0,0,1,1,0,0,0,46,5,15,8757,16999,8242,1086957,0,500000,144,185000,0,8159.609863,48.00052864,99.00036233,48.00052864,45.99997976,73,0.270072993,0.8242,1.086957,5,0,0.815960986,0
SRT-KE8P-760756,1,0,1,0,1,0,1,0,0,0,42,3,15,10136,19238,9102,846154,0,550000,180,320000,0,8464.519531,43.99895795,92.99625941,43.99895795,64.99998818,63,0.367816092,0.9102,0.846154,5.5,0,0.846451953,0
SRT-0V54-798914,1,0,1,0,0,1,1,0,0,0,38,1,6,8815,16605,7790,872340,0,410000,180,177000,0,6309.919922,38.00011998,81.00025574,38.00011998,47.00002293,70,0.30153322,0.779,0.87234,4.1,0,0.630991992,0
SRT-355H-920893,1,0,0,0,1,0,1,0,0,0,34,1,12,11681,29787,18106,1395349,0,600000,180,250000,0,9234.030273,31.00020235,50.99983582,31.00020235,42.99999498,71,0.294117647,1.8106,1.395349,6,0,0.923403027,0
SRT-0U2J-928810,1,0,0,0,0,0,0,0,0,0,25,1,2,9545,32879,23333,839286,0,470000,180,160000,0,7233.319824,21.99981698,31.00038497,21.99981698,55.99998094,75,0.253968254,2.3333,0.839286,4.7,0,0.723331982,0
SRT-B6K6-904279,1,0,1,0,0,0,1,0,0,0,37,1,2,8825,12908,4083,742857,0,260000,180,195000,0,4001.409912,30.99945702,98.00171227,30.99945702,35.00000673,57,0.428571429,0.4083,0.742857,2.6,0,0.400140991,0
SRT-9G9J-912733,1,0,1,0,0,0,1,0,0,0,27,2,7,13851,36936,23085,909091,0,600000,180,243000,0,9234.030273,25.00008196,40.00013114,25.00008196,65.9999934,71,0.288256228,2.3085,0.909091,6,0,0.923403027,0
SRT-97RW-722609,1,0,1,0,1,0,1,0,0,0,31,18,3,15076,30780,15704,909091,0,500000,180,343000,0,7695.02002,25.00006504,49.00038219,25.00006504,54.9999945,59,0.40688019,1.5704,0.909091,5,0,0.769502002,0
SRT-W64X-761219,1,0,1,0,0,0,0,0,1,0,27,6,9,10182,14894,4711,731707,1446,300000,180,155000,0,4617.009766,30.99912559,98.00487722,40.70773308,41.00001777,66,0.340659341,0.4711,0.731707,3,0,0.461700977,0.1446
SRT-17GH-774225,1,0,1,0,0,0,1,0,0,0,31,2,2,7330,15150,7819,516393,0,315000,180,110000,0,4847.859863,31.99907501,62.0010214,31.99907501,61.00005229,74,0.258823529,0.7819,0.516393,3.15,0,0.484785986,0
SRT-6WG4-646851,1,0,0,0,0,0,0,0,0,0,24,5,3,3217,21986,18768,1250000,0,500000,180,256100,0,7695.02002,34.99963622,41.00074605,34.99963622,40,66,0.338711811,1.8768,1.25,5,0,0.769502002,0
SRT-KS4L-980072,1,0,1,0,0,1,0,0,0,0,26,8,8,9439,21238,11799,1408163,0,690000,180,301000,0,10619.12988,50.00061156,90.00025327,50.00061156,49.00000923,70,0.303733602,1.1799,1.408163,6.9,0,1.061912988,0
SRT-KIYP-808855,1,0,1,0,1,0,1,1,1,0,45,2,20,16553,33542,16989,1349206,2308,850000,180,500000,0,13081.54004,39.00047713,77.00005909,45.88140254,63.00001631,63,0.37037037,1.6989,1.349206,8.5,0,1.308154004,0.2308
SRT-1075-501317,1,0,0,0,1,0,1,1,0,0,34,8,10,10063,24957,14894,983607,0,600000,180,200000,0,9234.030273,36.99976068,61.99832331,36.99976068,60.99997255,75,0.25,1.4894,0.983607,6,0,0.923403027,0
SRT-MZ5G-879006,1,0,1,0,0,0,1,1,0,0,37,6,4,8287,23677,15390,1111111,0,400000,180,456000,0,6156.02002,26.00000008,40.00013008,26.00000008,36.0000036,47,0.53271028,1.539,1.111111,4,0,0.615602002,0
SRT-30ZA-770651,1,0,1,0,0,0,1,0,0,0,26,4,3,6915,15015,8100,952381,0,400000,180,146000,0,6156.02002,40.99913433,76.00024715,40.99913433,41.9999979,73,0.267399267,0.81,0.952381,4,0,0.615602002,0
SRT-O41B-703723,1,0,1,0,1,0,1,0,0,0,30,1,6,11000,16879,5879,739130,0,340000,180,115000,0,5232.609863,31.00071013,89.00510058,31.00071013,46.00002706,75,0.252747253,0.5879,0.73913,3.4,0,0.523260986,0
SRT-4JY6-532398,1,0,0,0,0,0,1,0,1,0,27,7,2,15860,28438,12578,696721,7661,425000,180,206000,0,6540.77002,23.00010556,52.00166974,49.93941212,61.00002727,67,0.326465927,1.2578,0.696721,4.25,0,0.654077002,0.7661
SRT-177B-806659,1,0,1,0,0,0,1,0,0,0,47,8,14,10948,18106,7158,547945,0,400000,180,150000,0,6156.02002,33.99988965,86.00195613,33.99988965,73.00002738,73,0.272727273,0.7158,0.547945,4,0,0.615602002,0
SRT-8V9H-872881,1,0,1,0,1,0,1,0,0,0,33,1,15,9733,30011,20277,1625000,0,975000,180,325000,0,15005.29004,49.99930039,74.00152902,49.99930039,60,75,0.25,2.0277,1.625,9.75,0,1.500529004,0
